time,core-core,core-ifetch,core-alu,core-int,core-fp,core-mem,icache,dcache,dram,other,sum,
378.0,2.8732,0.5788609,0.202689,0.471508,0.304033,0.997397,0.509553,1.9921,0,0.0009291,196.93027
380.0,2.884772,0.5817095,0.202689,0.472833,0.304033,1.002004,0.518268,1.99907,0,0.0009315,197.96631
382.0,2.908309,0.5859152,0.202689,0.476041,0.304033,1.00941,0.516892,2.01565,0,0.0009308,199.01987
384.0,2.884429,0.5814856,0.202689,0.472694,0.304033,0.999212,0.510929,1.99557,0,0.0009284,199.95197
386.0,2.879097,0.5802174,0.202689,0.472345,0.304033,1.000097,0.518268,1.9949,0,0.0009236,200.95257
388.0,2.887279,0.5817523,0.202689,0.473251,0.304033,1.002617,0.512305,2.00248,0,0.000933699999999,201.96734
390.0,2.891957,0.5829252,0.202689,0.47374,0.304033,1.002617,0.512305,2.00251,0,0.0009238,202.9737
392.0,2.92234,0.5885066,0.202689,0.478203,0.304033,1.014261,0.525147,2.02328,0,0.000930400000002,204.05939
394.0,2.865564,0.5773703,0.202689,0.470532,0.304033,0.995766,0.505426,1.99003,0,0.000929699999998,204.91234
396.0,2.883031,0.5817229,0.202689,0.472136,0.304033,0.999663,0.513681,1.9956,0,0.000924099999999,205.95348
398.0,2.918029,0.5874884,0.202689,0.477784,0.304033,1.011024,0.522854,2.01703,0,0.000928600000001,207.04186
400.0,2.861979,0.5769091,0.202689,0.469834,0.304033,0.995038,0.506802,1.98796,0,0.000925900000001,207.90617
402.0,2.8801,0.5807,0.202689,0.472136,0.304033,1.000056,0.51414,1.99628,0,0.000935999999999,208.95107
404.0,2.932427,0.5904589,0.202689,0.479528,0.304033,1.016822,0.523313,2.0295,0,0.000929099999999,210.0797
406.0,2.86305,0.5768949,0.202689,0.470183,0.304033,0.995205,0.505884,1.98864,0,0.000921099999998,210.9075
408.0,2.863514,0.5777916,0.202689,0.469625,0.304033,0.993303,0.513681,1.98174,0,0.0009334,211.90731
410.0,2.93121,0.5903374,0.202689,0.479319,0.304033,1.016429,0.522854,2.02881,0,0.0009386,213.07662
412.0,2.86898,0.5782375,0.202689,0.470811,0.304033,0.993841,0.50726,1.98517,0,0.000928499999999,213.91195
414.0,2.878735,0.580234,0.202689,0.472136,0.304033,1.003444,0.51735,2.00254,0,0.000928999999999,214.96209
416.0,2.913006,0.587106,0.202689,0.476599,0.304033,1.008288,0.517809,2.01288,0,0.000929999999999,216.02334
418.0,2.8732,0.5788609,0.202689,0.471508,0.304033,0.997397,0.509553,1.9921,0,0.0009291,216.93027
420.0,2.884772,0.5817095,0.202689,0.472833,0.304033,1.002004,0.518268,1.99907,0,0.0009315,217.96631
422.0,2.908309,0.5859152,0.202689,0.476041,0.304033,1.00941,0.516892,2.01565,0,0.0009308,219.01987
424.0,2.884429,0.5814856,0.202689,0.472694,0.304033,0.999212,0.510929,1.99557,0,0.0009284,219.95197
426.0,2.879097,0.5802174,0.202689,0.472345,0.304033,1.000097,0.518268,1.9949,0,0.0009236,220.95257
428.0,2.885497,0.5813752,0.202689,0.473042,0.304033,1.002149,0.511388,2.00179,0,0.000926799999998,221.96289
430.0,2.893739,0.5833023,0.202689,0.473949,0.304033,1.003085,0.513223,2.0032,0,0.000929699999999,222.97815
432.0,2.920988,0.5881293,0.202689,0.478133,0.304033,1.014261,0.525147,2.02328,0,0.000929699999999,224.05759
434.0,2.862036,0.5768683,0.202689,0.469904,0.304033,0.992828,0.504967,1.98379,0,0.000934699999998,224.89805
436.0,2.887912,0.5826077,0.202689,0.472833,0.304033,1.0026,0.51414,2.00184,0,0.000925299999999,225.96958
438.0,2.918029,0.5874884,0.202689,0.477784,0.304033,1.011024,0.522854,2.01703,0,0.000928600000001,227.04186
440.0,2.861979,0.5769091,0.202689,0.469834,0.304033,0.995038,0.506802,1.98796,0,0.000925900000001,227.90617
442.0,2.8801,0.5807,0.202689,0.472136,0.304033,1.000056,0.51414,1.99628,0,0.000935999999999,228.95107
